Word//word combination	Sentiment scores
елегантності	1.700
елегантність	2.133
елегантніший	2.200
емоційний	0.600
емпатичний	1.700
енергетика	0.300
енергійний	1.833
енергійно	1.400
енергійність	1.200
енергійніший	1.700
енергія	1.025
енергії	0.900
ентузіазм	1.950
ентузіазмувати	1.900
ентузіаст	1.500
ентузіасти	1.400
ентузіастичний	2.200
ентузіастично	2.600
еротичний	2.400
етичний	2.300
ефективний	1.950
ефективно	1.800
ефективність	1.550
ефектний	2.400
ефектно	2.000
ефектність	1.700
жаданий	1.200
жадання	1.700
жадаючий	1.300
жадоба	-1.700
жадібний	-1.433
жадібно	-1.900
жадібність	-1.750
жадібніший	-2.000
жалкуючи	-1.700
жалоба	-1.900
жаль	-1.700
жалюгідний	-1.940
жалюгідно	-1.540
жалюгідність	-1.600
жалюгідніший	-1.800
жалібно	-2.300
жалісливий	-1.400
жалісливо	-1.000
жалісливіший	-1.200
жалісливіші	-1.300
жалісний	-1.200
жалість	-1.200
жалітися	-1.500
жаліє	-1.500
жарт	1.467
жарти	1.300
жартував	1.300
жартування	1.800
жартувати	1.750
жартую	0.400
жартуючи	0.900
жартує	1.600
жартуєш	0.400
жартівливий	1.386
жартівливо	2.300
жартівливість	2.400
жартівник	1.360
жартівники	1.300
жах	-2.175
жахати	-2.400
жахаюче	-3.300
жахаючий	-2.700
жахає	-2.467
жахи	-2.650
жахливий	-2.484
жахливо	-2.260
жахливості	-2.800
жахливі	-2.400
жахливі речі	-2.100
жахливість	-2.340
жахнутий	-2.350
жахітний	-2.550
жахіття	-2.100
жвавий	1.633
жваво	1.920
жвавість	1.525
жвавіший	1.700
жертва	-2.333
жертва вбивства	-3.200
жертви	-2.100
жертви вбивства	-3.100
жив за чужий рахунок	-1.400
жив на халяву	-1.600
живе на халяву	-1.300
живий	1.600
живописний	1.600
жирний шрифт	0.300
жити на халяву	-1.900
життя на халяву	-1.300
життєва сила	1.100
життєво	1.100
життєво важливий	1.200
життєво важливі	1.100
життєвість	1.250
життєрадісний	2.200
життєрадісно	2.050
життєрадісність	2.300
життєрадісніший	2.250
жорсткий	-0.967
жорстко	-0.700
жорсткість	-0.700
жорсткіший	-2.200
жорстоке поводження	-3.200
жорстокий	-2.263
жорстоко	-2.350
жорстоко поводитися	-2.700
жорстокості	-2.633
жорстокість	-2.400
жорстокіший	-2.350
жуліки	-0.900
журба	-1.800
журливий	-1.600
журливо	-1.700
з вдячністю	1.950
з відразою	-2.700
з гордістю	2.600
з гіркотою	-2.000
з довірою	1.567
з жалем	-1.900
з каяттям	-0.700
з користю	1.800
з любов'ю	2.200
з ненавистю	-2.300
з неохотою	-0.400
з нетерпінням	-1.700
з ніжністю	1.800
з обожненням	2.400
з огидою	-3.000
з оптимізмом	2.100
з перевагою	1.900
з побоюванням	-0.300
з повагою	2.000
з полегшенням	1.400
з похвалою	1.700
з почуттям провини	-1.100
з радістю	2.450
з розбитим серцем	-3.300
з розумінням	1.400
з сумнівом	-1.400
з тугою	0.700
з усмішкою	2.250
заангажований	-1.100
заарештований	-1.900
заарештувати	-1.800
забава	1.900
забави	1.900
забавлений	1.700
забавляти	1.300
забавляє	2.400
забанений	-2.000
забезпечений	1.550
забезпечення	1.200
забезпечити	1.600
забезпечуючи	1.100
забезпечує	1.300
заблокований	-1.100
забобон	-2.300
забобони	-1.800
забобонний	-1.900
забойкотував	-1.700
заборгованість	-1.500
заборона	-1.700
заборонений	-1.800
заборони	-1.000
заборонити	-1.833
забороняти	-1.300
забороняють	-1.300
забороняє	-1.300
забруднений	-1.625
забруднювати	-1.500
забруднювач	-1.800
забруднювачі	-2.000
забруднює	-2.200
забудькуватий	-1.100
забути	-0.900
забутий	-0.900
завагався	-1.300
завада	-1.600
завади	-1.600
завалив	-2.100
завалити	-1.300
завбачливий	1.800
завдавати нестерпного болю	-2.700
завдає болю	-2.100
завдає незручностей	-1.300
завдає нестерпного болю	-1.000
завдає серцевого болю	-1.800
завдає шкоди	-2.200
заверещав	-1.300
завзятий	1.457
завзято	1.050
завзяття	1.700
завзяті	1.600
заворушення	-2.100
завошився	-1.000
загальмувати	-0.800
загарбники	-0.900
загартовувати	0.100
загартувався	0.700
загибель	-2.300
загиблий	-3.067
загиблі	-2.900
загинув	-2.600
загинути	-2.900
заглушення	-0.500
загнаний	-1.400
загнаний у кут	-1.100
загнаний у пастку	-2.400
загострювати	-2.500
загострюватися	-2.300
загострює	-1.900
загравання	1.250
загрожувати	-1.600
загрожуючи	-2.000
загрожує	-1.600
загроза	-2.160
загрози	-2.000
загрозливий	-2.250
загрозливо	-2.200
загрозливість	-2.000
загублений	-1.300
задирака	-1.500
задихатися	-2.500
задихаючись	-2.000
задихається	-2.000
задихнувся	-2.100
задоволений	1.740
задоволення	2.100
задоволено	2.150
задоволеність	1.667
задовольнити	1.650
задовольняє	1.433
задовільний	1.800
задовільно	1.750
задовільність	1.500
задрот	-1.000
задроти	-0.400
задротський	-0.600
задумливий	0.950
задушений	-1.833
задушення	-2.000
задушився	-2.100
задушити	-2.150
задушливий	-1.250
задушуючий	-1.400
задушує	-1.950
зажерливий	-1.300
зажерливість	-1.000
заздалегідь дякую	2.300
заздрив	-1.100
заздрити	-0.800
заздрить	-0.800
заздрощі	-2.000
заздрюга	-1.000
заздрюги	-1.100
заздрять	-0.800
заздрячи	-0.800
заздрісний	-1.100
заздрісник	-1.000
заздрісники	-1.100
заздрісно	-1.300
заздрість	-1.200
зазнав краху	-1.100
зазнав невдачі	-2.300
зазнав сексуального насильства	-1.900
зазнав тиску	-0.400
зазнавати невдачі	-2.300
зазнавати труднощів	-1.800
зазнає краху	-1.200
зазнає невдачі	-1.800
зазнає провалу	-1.400
зайвий	-0.900
закабалений	-1.700
закабалити	-3.100
закабаляє	-1.600
закатований	-1.950
заколот	-1.825
заколоти	-1.100
заколотники	-0.800
заколотницький	-1.450
законний	0.500
законно	0.400
закостенілий	-0.700
закостеніння	-0.950
закоханий	1.533
закохано	2.300
закоханість	1.300
закривавлений	-1.900
залагодити	1.000
залежний	0.500
залицятися	2.100
залицяється	1.350
залишений	-2.000
залишити	-1.900
залучати	1.400
залучений	1.700
залученість	2.000
заляканий	-2.575
залякувальний	-1.500
залякувально	-1.100
залякування	-1.600
залякувати	-2.480
залякувач	-1.600
залякувачі	-1.600
залякує	-2.567
замаскований	-1.100
замах	-2.900
замахи	-2.700
замерзати	0.200
заминання	-1.200
замовчування	-1.200
заможний	2.067
заможно	2.000
заможність	2.267
заможніший	2.300
замурзаний	-1.800
замучений	-1.300
замішання	-1.200
занапастити	-2.800
занапащений	-1.800
занедбаний	-2.200
занедбання	-2.033
занедбаність	-2.000
занедбує	-1.733
занепад	-2.050
занепалий	-1.500
занепокоєний	-1.400
занепокоєння	-1.538
занепокоєно	-1.450
занепокоєність	-1.000
занепокійливий	-1.400
занепокійливо	-2.000
занижувати	-1.200
занижує	-1.100
зануда	-1.667
зануди	-1.600
занудніший	-1.400
заохочений	1.500
заохочення	1.675
заохочувальний	2.400
заохочувально	2.000
заохочувати	1.600
заохочує	1.450
запалений	-1.400
запальний	-1.400
запаморочений	-0.900
запанікував	-2.000
запевнений	1.600
запевнення	1.425
запевнити	1.400
запевняє	1.400
заперечив	-1.300
заперечувати	-1.433
заперечуючи	-1.400
заперечує	-1.550
заплутаний	-0.900
заплутано	-1.400
запобіг	0.100
запобігаючи	-0.100
запобігає	0.300
запобігти	0.100
заповзятливий	2.300
запроваджує	0.700
запровадити	0.700
запрошувати	0.600
запрошуючий	1.300
заражений	-2.200
зараження	-1.750
зараза	-2.000
зарази	-1.500
заразний	-1.400
заробив	1.300
заробляти	1.600
заробіток	0.800
зарозумілий	-0.900
зарозуміло	-1.500
зарозумілості	-1.900
зарозумілість	-1.550
заряджання енергією	1.600
заряджає енергією	2.150
заряджений енергією	2.200
зарядити енергією	2.150
засвідчений	0.900
засвідчити	1.500
засвідчуючи	1.400
засвідчує	1.400
заскорблений	-2.400
заслати	-1.900
заслуга	1.700
заслуга довіри	1.800
заслуги	1.600
заслуговуючи	1.100
заслуговуючи довіри	2.300
заслуговує довіри	2.600
заслужений	1.800
заслужено	1.300
заслуженість	1.700
засмутити	-2.150
засмучена	-2.400
засмучений	-2.007
засмучено	-1.700
засмучливий	-2.150
засмучувати	-2.600
засмучує	-1.680
засмічений	-2.000
засмічувати	-2.200
засмічувач	-1.800
засмічувачі	-2.000
засмічує	-2.200
засоби до існування	0.850
засоромлений	-2.200
засоромлено	-1.700
заспокоювати	0.700
заспокоює	1.271
заспокоєний	1.350
заспокоєння	1.450
заспокоїти	1.450
заспокійливий	1.410
заспокійливо	1.750
заспокійливі	0.500
засранець	-2.550
засранці	-2.600
застарілий	-1.200
застереження	-1.300
застеріг	-1.100
застерігає	-0.400
застопоритися	-0.800
застрелений	-3.400
застряг	-1.000
застряглий	-1.000
засуджений	-1.000
засудження	-2.700
засуджувальний	-1.400
засуджуваний	-1.800
засуджувати	-1.533
засуджує	-1.950
засудили	-1.500
затаюючи образу	-1.200
затверджений	1.800
затверджує	1.700
затертий	-0.800
затинався	-0.900
затинання	-1.150
затинатися	-0.950
затинається	-1.000
затиснутий	-1.100
затишний	2.300
затишно	1.800
затишність	1.400
затишок	1.500
затор	-1.100
затребуваний	1.800
затриманий	-1.567
затримання	-1.600
затримати	-1.800
затримка	-1.350
затримувався	-1.200
затримується	-1.500
затурканий	-1.400
затягування	-0.800
захват	2.420
захвати	1.633
захисний	0.100
захисник	0.300
захисники	0.167
захист	0.533
захистити	1.600
захищати	1.600
захищає	1.300
захищений	1.667
захищено	1.400
захищеність	1.525
захищуваний	0.800
заходи безпеки	1.500
захоплений	1.908
захоплення	2.233
захоплено	2.300
захопливий	2.030
захопливо	1.920
захопливість	1.800
захоплювався	2.300
захоплювати	1.975
захоплюватися	2.000
захоплюючи	2.500
захоплюючись	1.600
захоплює	1.937
захоплюється	1.500
зацікавлений	1.567
зацікавлення	1.500
зацікавлено	1.500
зацікавленість	2.000
зацікавлювати	1.400
зацікавлює	0.950
заціпенює	-2.300
заціпенілий	-1.950
зачарований	1.825
зачаровувати	1.400
зачаровуючий	2.650
зачаровує	1.867
зачарував	2.200
зачарування	2.200
зачіпає	-2.000
зашкоджений	-2.100
заінтересований	1.700
заїжджений	-0.800
заїка	-1.050
заїкався	-0.900
заїкалася	-0.900
заїкання	-1.150
заїкатися	-0.950
заїкається	-0.900
заїки	-0.950
збагачує	0.800
збанкрутував	-1.800
збанкрутувати	-2.600
збезчещений	-2.000
збентежений	-1.275
збентеження	-1.800
збентежено	-1.100
збентежити	-1.200
збентежує	-1.700
зберегти	2.200
збивати з пантелику	-0.900
збиває з пантелику	-1.300
збитки	-1.800
збитковий	-1.500
збитково	-2.100
збиток	-1.300
збоченець	-2.000
збочений	-2.150
збочення	-1.250
збочено	-1.700
збоченості	-0.800
збоченці	-1.700
збоченість	-1.967
збочувальний	-2.100
збочувати	-1.000
збрехав	-1.600
зброя	-1.550
збудження	0.900
збуджувальний	1.100
збуджуваність	1.350
збуджувати	2.100
збуджує	2.100
збудливий	1.500
збудливість	1.233
збудник	1.900
збудники	1.400
збунтувався	-1.000
збурення	-1.150
збурювальний	-1.200
збурювати	-1.700
збурюючи	-1.800
збурює	-1.400
збільшений	1.100
збільшення	1.300
збільшувати	1.300
зваблений	-1.500
звабливий	0.600
зважився	1.900
звалище	-1.600
звеличений	2.300
звеличення	2.000
звеличив	2.000
звеличити	1.800
звеличувати	2.400
звеличувач	2.300
звеличувачі	1.600
звеличуючи	2.150
звеличує	2.133
звинувачений	-1.375
звинувачення	-1.400
звинувачила	-2.100
звинувачували	-2.100
звинувачувати	-1.100
звинувачувач	-2.100
звинувачувачі	-2.000
звинувачують	-1.700
звинувачуючи	-0.700
звинувачує	-1.550
звинувачуєш	-1.700
звитага	2.800
зволікати	-1.100
зволікає	-1.400
зворотний бік	-1.000
зворушливий	1.700
зворушливо	1.900
звідник	-1.900
звідники	-1.500
звільнений	-0.167
звільнений від провини	1.500
звільнення	-0.425
звільнили	-2.600
звільнити від провини	1.200
звільнитися	-1.400
звільняють	-1.400
звільняючи від провини	1.600
звільняє	1.200
звільняє від провини	1.300
звірства	-2.267
звірство	-2.800
звірячий	-3.100
звісно	1.700
зганьбити	-2.500
зганьблений	-1.767
згнилий	-1.600
зговірливість	1.800
згода	1.550
згоджуватися	1.500
згоди	1.000
зголоднів	-2.600
згорьований	-2.000
згубний	-2.840
згубно	-2.560
згубність	-2.000
згуртований	1.800
згуртованість	1.200
згірклий	-2.500
згіркло	-2.500
згірклість	-2.600
здатність до вдосконалення	1.800
здивований	1.567
здивовано	2.100
здивування	1.300
здирництво	-1.367
здобув перемогу	2.450
здобуває перемогу	2.000
здобути перемогу	2.800
здоровий	1.700
здібний	1.600
здібності	1.000
здібність	1.300
здійснений	1.900
здійсненний	1.300
здійснити	1.800
здійснює	1.350
зиск	1.900
зиски	1.900
злагода	2.100
злагоджений	2.000
злагоджено	1.900
злагодженість	1.800
зламаний	-1.950
злив	-1.400
злидні	-2.375
злий	-2.420
злили	-1.300
злити	-2.200
злить	-2.300
зло	-2.700
злоба	-2.800
злобний	-1.800
злобно	-2.300
злобність	-2.467
зловживання	-3.200
зловісний	-2.333
зловісно відомий	-1.900
злодюга	-2.400
злодій	-2.233
злодій сейфів	-0.700
злодійкувати	-2.200
злодійства	-2.000
злодійство	-2.000
злодіяння	-2.800
злодії	-2.633
злом сейфів	-0.900
зломи сейфів	-0.700
зломщик сейфів	-0.700
зломщики сейфів	-0.900
злопам'ятний	-2.000
злопам'ятно	-2.300
злопам'ятність	-1.975
злочин	-2.267
злочинець	-2.300
злочини	-1.950
злочинний	-2.000
злочинність	-2.500
злочинці	-1.900
злоякісний	-2.700
зляканий	-1.675
злякати	-1.300
злісний	-1.700
злісно	-2.000
злісність	-1.500
злість	-2.475
зліший	-2.375
змарнований	-2.200
змирився	-1.000
змова	-2.400
змовляючись	-1.200
змусили	-1.500
змучений	-1.783
змушений	-0.900
змушує	-1.400
зміни на краще	1.300
змістовний	1.300
зміцнений	1.800
зміцнення	2.200
зміцнювати	0.700
зміцнює	2.000
зміцнів	0.700
знатний	1.800
значний	0.800
значніший	1.500
значущий	1.180
значущості	0.400
значущість	1.425
зневага	-2.160
зневаги	-2.150
зневажати	-1.500
зневажаючи	-2.700
зневажає	-1.540
зневажений	-1.550
зневажив	-1.800
зневажити	-2.150
зневажливий	-2.220
зневажливо	-2.225
зневажливість	-1.700
зневажник	-1.800
зневажники	-1.600
зневіра	-1.900
зневірений	-2.143
зневіри	-2.200
зневірився	-2.700
зневірити	-2.000
зневірливий	-1.800
зневірює	-2.200
зневірюється	-2.700
знедолений	-2.150
зненавидів	-2.100
знеособлений	-1.900
знеособлювати	-1.800
знеособлює	-1.500
знеохотити	-2.000
знеохочений	-1.950
знеохочення	-2.033
знеохочувальний	-1.900
знеохочувально	-1.800
знеохочувати	-1.800
знеохочує	-2.050
знервований	-1.875
знервовано	-1.100
знервувати	-2.000
знерухомлений	-1.200
знесилений	-1.680
знесилення	-1.300
знесилювати	-1.200
знесилюючий	-1.500
знесилює	-1.100
знехтував	-1.600
знехтуваний	-1.500
знехтувати	-1.500
знецінений	-2.000
знецінення	-0.800
знецінив	-0.700
знецінила	-0.800
знецінили	-0.800
знецінювати	-1.267
знецінюючи	-1.000
знецінює	-1.050
знечулений	-0.900
зниження	-1.100
зник	-0.900
зникати	-0.900
зникає	-1.400
зниклий	-1.200
знищений	-2.300
знищення	-2.167
знищити	-3.050
знищувати	-2.400
знищувач	-2.400
знищувачі	-2.600
знищуючи	-2.550
знищує	-2.600
зношений	-1.200
знуджений	-2.500
знудило	-2.500
знущалися	-2.300
знущання	-1.720
знущатися	-2.380
знущаючись	-2.000
знущається	-2.560
знущений	-2.650
зняти	1.500
зняти звинувачення	1.800
знімає	1.500
знімає звинувачення	1.600
зніяковілий	-1.550
зніяковіло	-1.100
зобов'язання	1.050
зомбований	-0.400
зомбування	-1.100
зомбують	-0.600
зосереджений	1.600
зрада	-2.350
зраджений	-3.000
зраджувати	-3.200
зраджуючи	-2.500
зраджує	-2.500
зрадив	-3.000
зрадити	-3.200
зрадник	-1.900
зрадництво	-2.800
зрадницька	-2.700
зрадницький	-2.700
зрадів	2.450
зрив	-1.500
зриває	-1.300
зриви	-1.400
зробив гримасу	-2.000
зробив догану	-1.900
зробив комплімент	1.800
зробив популярним	1.500
зробили жертвою	-1.500
зробити жертвою	-2.500
зробити популярним	1.300
зробити рабом	-3.100
зроблений жертвою	-1.800
зрозумілий	1.367
зрозуміло	1.200
зрозумілість	1.500
зростання	1.450
зростаючий	0.700
зруйнований	-2.120
зруйнувався	-1.100
зруйнувати	-2.900
зручний	2.300
зручно	1.800
зручність	1.400
зрілий	1.800
зупинений	-0.900
зупинити	-1.200
зустріли оплесками	1.500
зустрічає	1.700
зухвалість	1.400
зштовхується	-1.100
зі зброєю	-1.400
зі страхом	-2.200
зігріваючий серце	2.100
зігріває	1.100
зігрітий	1.100
зізнаватися	0.800
зізнався	0.400
зізнається	1.200
зіпсований	-1.600
зірваний	-1.400
зірвати	-1.200
зіткнення	-1.300
зіткнутися	-0.300
зіштовхування	-1.500
зґвалтований	-3.600
зґвалтувала	-3.600
зґвалтували	-3.600
зґвалтування	-3.750
зґвалтувати	-3.700
йде на користь	1.900
йди нахуй	-3.700
йей	2.400
казковий	2.000
казначей	0.500
казначейство	0.800
казначеї	0.400
канікули	1.650
капкан	-1.300
кара	-2.200
каральний	-2.100
карально	-1.700
каральність	-1.000
караний	-1.900
караність	-1.650
каратель	-1.650
карателі	-2.400
карати	-2.450
карає	-2.100
кат	-2.900
катастрофа	-2.940
катастрофи	-2.600
катастрофічний	-2.520
катований	-2.600
катувальник	-2.300
катування	-2.800
катувати	-2.767
катує	-2.475
катівськи	-2.200
катівський	-2.700
каючись	-1.700
каятливий	-1.400
каятливо	-0.700
каятливість	-0.700
каяття	-1.500
кваліфікований	1.300
кволий	-1.200
кволо	-1.800
кволості	-1.500
кволість	-1.800
кепкування	1.800
кепкун	-0.800
кепкуни	-1.300
кидає	-1.300
кинути	-1.900
кинутий	-2.000
кипів від злості	-1.800
кипіти від злості	-1.950
кладовища	-1.200
кладовище	-1.200
клас	1.675
класний	1.667
класно	2.000
кликати	0.600
клоп смердючий	-0.200
клоп-смердюк	-0.200
клопи смердючі	-1.000
клопи-смердюки	-1.000
клопоти	-1.867
клопіт	-1.640
клопітний	-2.300
клопітно	-1.800
клопітність	-1.900
кльово	1.300
клятвопорушення	-1.900
клятий	-1.989
кмітливий	1.700
кмітливо	2.150
кмітливості	1.400
кмітливість	2.100
кмітливіший	2.000
козел відпущення	-1.700
козли відпущення	-1.400
кокетливий	0.550
кокетливо	-0.100
кокетливість	0.600
кокетливіший	-0.100
кокетування	1.700
кокетує	0.700
колапс	-2.650
колосальний	1.300
колючий	-0.867
колючість	-0.600
колючіший	-1.600
комедони	-0.800
комедійний	1.700
комедійно	2.100
комедійні фільми	1.700
комедія	1.500
комедії	1.700
компетентний	1.300
комплекси	-1.800
комплімент	2.100
компліментарний	1.900
компліментарно	1.700
компліменти	1.700
комунікабельний	1.550
комфорт	1.500
комфортний	2.300
комфортно	1.800
комфортність	1.300
комік	1.500
коміки	1.250
конкурентний	0.700
конкурентоспроможний	0.700
контрабанда	-2.100
контрабандив	-1.500
контрабандист	-2.100
контрабандисти	-1.400
контрабандити	-1.600
контрабандить	-1.700
контрабандування	-2.100
конфлікт	-1.350
конфлікти	-1.600
конфліктний	-1.567
конфліктувати	-1.400
конфронтаційний	-1.350
конфронтаційно	-2.200
конфронтаціоніст	-1.000
конфронтаціоністи	-1.200
конфронтація	-1.300
конфронтації	-1.500
конфронтує	-0.900
корисливо	-1.900
корисливість	-1.700
корисливіший	-2.000
корисний	1.760
корисно	2.167
корисність	1.600
користь	2.000
користі	1.600
корч	-0.800
косяк	-1.700
косяки	-1.000
кохав	2.900
кохала	2.900
кохана	2.800
кохана людина	2.900
коханець	2.800
коханий	2.460
коханка	2.800
кохання	3.100
коханці	2.400
кохані	2.800
кохає	2.700
кошмар	-2.700
кошмари	-2.700
коштовний	2.433
коштовно	2.200
коштовності	1.967
коштовність	1.575
краде	-2.300
крадений	-2.200
крадучи	-2.700
крадіжка	-2.350
крадіжки	-2.000
крадій	-2.050
крадійство	-2.350
крадії	-2.250
краса	2.680
красень	1.600
красені	2.400
красивий	2.450
красиво	2.400
красивіший	2.067
красти	-2.200
красуня	1.600
красуні	2.400
крах	-2.067
краще	2.200
кращий	2.200
кращий друг	2.900
креативний	1.900
креативно	1.500
креативності	1.700
креативність	1.700
креаціонізм	0.700
креаціонізми	1.100
креаціоніст	0.800
креаціоністи	0.500
кредитоспроможний	2.400
кредитоспроможності	1.400
кредитоспроможність	1.900
кривавий	-1.900
кривда	-2.700
кривдник	-1.975
кривдники	-1.925
крижаний	-0.400
крижано	-1.600
криза	-3.100
крикливий	-0.800
крикуни	-1.500
кримінал	-2.500
кримінальне переслідування	-2.200
кримінальний	-2.400
кримінальники	-2.700
критик	-1.300
критика	-1.900
критики	-1.233
критикування	-1.700
критикувати	-1.750
критикуючи	-1.600
критикує	-1.350
критичний	-1.300
кровожерливий	-3.200
кровожерливо	-3.100
кровожерливість	-2.900
крутий	1.600
круто	2.000
кумедний	1.562
кумедно	1.800
кумедності	1.600
кумедність	1.800
кумедніший	1.950
кумівство	0.700
курва	-3.300
кіллер	-3.300
кінець світу	-2.800
кінці світу	-2.400
лагідний	2.150
лагідно	1.967
лагідність	2.000
лагідніший	1.400
лад	1.700
лайка	-1.000
лайно	-1.950
лайнюк	-3.100
лайнюки	-2.600
лайняний	-2.600
лайняніший	-2.100
лапочка	1.750
лапочки	2.200
ласка	2.200
ласкавий	1.900
ласкаво	2.100
ласкаво просимо	2.000
ласкавість	2.300
ласки	2.300
ласощі	1.800
лауреат	2.067
лауреати	1.967
лаяти	-1.700
лаятися	-1.350
легальний	0.500
легально	0.400
легкий	1.900
легкий на підйом	1.300
легко	1.400
легко відволіканий	-1.400
легковажний	-1.900
легкозбудливий	1.500
легкість	1.550
легше	1.800
ледачий	-1.500
ледве справлятися	-1.800
лестити	0.400
лестить	0.600
лестощі	0.800
лженаука	-1.200
лжесвідчення	-1.900
лиха	-2.000
лихвар	-2.100
лихварство	-1.500
лихварі	-1.400
лихий	-3.400
лихо	-2.560
лиховісний	-2.900
лиходій	-2.850
лиходійка	-2.900
лиходійки	-2.000
лиходійства	-2.400
лиходійство	-2.800
лиходійськи	-2.900
лиходійський	-2.000
лиходії	-2.900
лихослів'я	-1.000
лихіший	-2.500
лицарство	2.600
лицарський	1.700
лицемірний	-1.900
лицемірно	-1.900
лицемірство	-1.400
лол	2.000
лолз	2.700
лох	-2.400
лохи	-2.300
лояльності	1.900
лояльність	2.500
лоялізм	0.900
лояліст	1.500
лоялісти	1.100
лузер	-2.400
лузери	-2.400
лукавий	-1.900
лукавство	-2.000
люб'язності	1.400
люб'язність	1.800
люба	2.200
любив	2.900
любий	2.329
любила	2.900
любитель	2.200
любитель вечірок	1.300
любителі	2.200
любителі вечірок	0.700
любити	2.350
любить	2.250
люблю тебе	3.400
люблю тебе назавжди	2.700
люблячий	2.233
любо	1.600
любов	2.775
любов до пригод	1.300
любовний	1.400
любовно	2.300
любовність	2.350
любі	2.300
любіший	1.900
люта ненависть	-3.200
лютий	-2.214
лютити	-2.200
лютить	-2.200
лютиший	-2.400
люто	-1.640
лютував	-1.900
лютувати	-1.950
лютуючий	-2.400
лютує	-2.100
лють	-2.575
лютість	-1.367
лякати	-2.100
лякач	-1.700
лякачі	-1.300
лякаюче	-2.350
лякаючи	-1.900
лякаючий	-1.725
лякає	-1.940
лякливий	-0.800
лякливість	-1.367
лібертаріанець	0.900
лібертаріанці	0.100
лібертаріанізм	0.400
лібертаріанізми	0.100
лінивий	-1.500
лінивіший	-2.300
лінкор	-0.100
лінкори	-0.500
лінькуватий	-1.500
ліпший	1.900
м'який	1.900
м'якший	1.400
мазохізм	-1.600
мазохізми	-1.100
мазохіст	-1.700
мазохісти	-1.200
мазохістичний	-2.200
мазохістськи	-1.600
мазохістський	-2.200
майстер	2.000
майстерний	2.200
майстерність	2.600
майстри	1.800
малодушний	-1.600
малозначущий	-1.400
мальовничий	1.600
маніакальний	-0.900
маніакально	-1.133
маніакальність	-1.200
маніпульований	-1.600
маніпулюючи	-1.500
маніпуляція	-1.200
манія	-1.000
манія переслідування	-1.000
маніяк	-2.100
маніяки	-1.200
манії	-0.900
марний	-1.650
марно	-1.400
марнославство	-0.900
марнування	-1.800
марність	-1.450
маскує	-1.000
масові вбивства	-3.500
масові заворушення	-2.300
масонство	0.500
мати зиск	1.600
матюкатися	-2.500
матюки	-1.000
медаль	2.100
медитативний	1.400
меланхолійний	-0.300
меланхолік	-2.000
меланхоліки	-1.000
меланхолія	-1.200
меланхолії	-1.350
менш привабливий	-1.900
мерзенний	-2.371
мерзенно	-1.980
мерзенності	-2.400
мерзенність	-1.850
мерзенніший	-1.600
мерзота	-2.550
мерзоти	-1.950
мерзотник	-3.100
мерзотники	-3.000
меритократ	0.400
меритократи	1.100
меритократія	0.600
мертвець	-2.700
мертвий	-3.300
мертвий по прибуттю	-2.300
месник	-2.100
месники	-2.000
методичний	0.600
метушливо	-1.400
мешканець	0.300
мешкати	0.500
милашка	1.925
милашки	1.850
миленький	2.150
миленько	1.700
миленькіший	1.500
милий	2.082
миловидність	2.350
милосердний	2.225
милосердно	1.767
милосердність	0.900
милосердя	1.900
милота	2.133
милувався	2.300
милування	2.500
милуватися	2.100
милується	1.500
милі	1.850
милість	2.300
миліший	1.950
мир	2.300
мирна доба	2.200
мирний	1.950
мирний час	2.200
мирно	2.200
мирні доби	2.100
мирні часи	2.100
мирність	1.950
мирніший	1.900
миролюбний	1.700
миролюбність	1.800
миротворення	1.700
миротворець	1.800
миротвориця	2.000
миротворці	2.000
миротворчий	2.000
миротворчі операції	1.600
миротворчі сили	1.600
миротворчість	1.700
мислення	0.600
млявий	-1.325
млявість	-1.400
могили	-1.200
могутній	1.800
модний	1.100
можливості	1.200
можливість	1.333
можна посперечатися	-1.000
молитися	1.300
молиться	1.400
молодець	1.700
молодий	1.300
молячись	1.500
монополізував	-0.900
монополізування	-0.500
монополізувати	-0.800
монополізує	-1.100
монотонний	-1.000
моральний	2.350
моральність	1.900
морок	-2.600
мотивація	1.450
мотивований	2.000
мотивувати	1.600
мотивуючий	2.200
моторошний	-2.138
моторошно	-2.486
моторошність	-1.900
мої вітання	2.400
мрійник	1.600
мрійники	0.700
мрія	1.000
мрії	1.700
мстивий	-2.400
мстиво	-1.400
мстивість	-2.200
мудак	-2.720
мудаки	-2.160
мудрагель	-1.200
мудрий	2.100
мудро	1.800
мудрі жінки	1.300
мудрість	2.150
мудріше	0.900
мудріший	1.200
мужньо	2.300
мужній	2.400
мужність	2.150
мука	-2.620
муки	-2.250
мучення	-2.550
мучився	-1.800
мучитель	-3.500
мучительний	-3.000
мучительно	-2.600
мучити	-2.700
мучитися	-2.300
мучить	-1.750
мучиться	-2.267
мучливий	-2.100
мінус	-1.400
мінуси	-1.700
містифікація	-1.100
міцний	1.250
міцніший	1.600
міць	2.200
на жаль	-1.500
на нещастя	-1.400
на щастя	2.050
набридати	-1.000
набридливий	-1.200
набридло	-1.800
нав'язаний	-0.300
нав'язлива ідея	-1.400
нав'язливий	-1.200
нав'язливий страх	-1.600
нав'язливо	-0.850
нав'язливі страхи	-2.000
нав'язливі ідеї	-0.900
нав'язливість	-1.200
нав'язування	-0.400
нав'язувати	-1.200
нав'язує	-0.400
наважився	1.600
нависати	-0.900
нависає	-0.600
нависло	-1.100
наводити жах	-3.050
наводить жах	-3.300
